user_id_anon,session_id,timestamp,item_id,prompt,answer_raw,answer_type,difficulty,attempt_n,time_sec,hint_used,y_label
synthetic,synthetic,,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,El resultado es 3.,short_text_1sent,medium,3,9.95,0,E5
synthetic,synthetic,,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,No existe diferencia entre local y global.,short_text_1sent,easy,1,29.46,0,E6
synthetic,synthetic,,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,El resultado se mantiene igual que al inicio.,short_text_1sent,easy,3,52.42,0,E5
synthetic,synthetic,,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,Todo valor debe ser string.,short_text_1sent,easy,3,52.05,1,E3
synthetic,synthetic,,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,El nombre no necesita tener significado.,short_text_1sent,hard,2,52.93,0,E4
synthetic,synthetic,,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,El tipo de dato no importa.,short_text_1sent,medium,1,50.47,0,E3
synthetic,synthetic,,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,asd,short_text_1sent,hard,2,20.39,0,E1
synthetic,synthetic,,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,Todo valor debe ser string.,short_text_1sent,easy,1,55.29,0,E3
synthetic,synthetic,,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,Todo valor debe ser string.,short_text_1sent,easy,1,49.7,1,E3
synthetic,synthetic,,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,El resultado es 3.,short_text_1sent,easy,3,57.14,0,E5
synthetic,synthetic,,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,La respuesta es final,short_text_1sent,easy,1,25.71,1,OK
synthetic,synthetic,,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,no entiendo,short_text_1sent,easy,2,17.51,0,E1
synthetic,synthetic,,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,El resultado se mantiene igual que al inicio.,short_text_1sent,easy,2,17.76,1,E5
synthetic,synthetic,,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,No existe diferencia entre local y global.,short_text_1sent,medium,3,19.49,0,E6
synthetic,synthetic,,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,El tipo de dato no importa.,short_text_1sent,easy,2,31.2,0,E3
synthetic,synthetic,,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,Una variable puede empezar por número.,short_text_1sent,hard,3,38.69,0,E4
synthetic,synthetic,,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,El tipo de dato no importa.,short_text_1sent,easy,2,54.69,0,E3
synthetic,synthetic,,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,Asignar es solo escribir el nombre de la variable.,short_text_1sent,easy,1,10.71,0,E2
synthetic,synthetic,,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,La respuesta es -128 a 127,short_text_1sent,medium,1,45.44,0,OK
synthetic,synthetic,,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,El tipo de dato no importa.,short_text_1sent,easy,3,51.54,1,E3
synthetic,synthetic,,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,Una variable local siempre modifica la global.,short_text_1sent,easy,1,14.68,0,E6
synthetic,synthetic,,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,El nombre no necesita tener significado.,short_text_1sent,medium,2,30.83,0,E4
synthetic,synthetic,,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,Error de compilación,short_text_1sent,medium,3,39.36,0,OK
synthetic,synthetic,,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,no se,short_text_1sent,easy,3,43.12,0,E1
